pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1540.ply,-1.0,-1.0,95.52421512094635,,,,,,0.489993,0.421911,0.455952,63.363,101.0,,,,,,35.2061,40.4363,34.4609,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1453.ply,-1.0,-1.0,100.21812596444697,,,,,,0.507162,0.415624,0.461393,63.1667,153.0,,,,,,35.522,41.0071,34.6728,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1675.ply,-1.0,-1.0,90.81688741593354,,,,,,0.502757,0.44741,0.475084,63.1836,110.0,,,,,,35.3723,41.1518,35.0082,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1648.ply,-1.0,-1.0,94.27053098580959,,,,,,0.478146,0.416821,0.447484,63.0421,129.0,,,,,,35.6672,41.0358,34.7768,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1486.ply,-1.0,-1.0,93.89795407946951,,,,,,0.501339,0.432809,0.467074,63.0854,181.0,,,,,,35.2352,39.9836,34.3824,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1595.ply,-1.0,-1.0,99.13903716130343,,,,,,0.506089,0.435646,0.470867,63.0432,107.0,,,,,,35.5279,40.7038,34.7709,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1738.ply,-1.0,-1.0,106.63869383142479,,,,,,0.475133,0.382714,0.428923,63.4045,86.0,,,,,,35.23,40.6359,34.2386,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1705.ply,-1.0,-1.0,97.61041980073577,,,,,,0.502015,0.4165,0.459257,63.1929,91.0,,,,,,35.7053,41.1824,35.0161,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1616.ply,-1.0,-1.0,87.17732388122529,,,,,,0.514346,0.435584,0.474965,63.0084,113.0,,,,,,35.5916,40.8476,34.7279,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1523.ply,-1.0,-1.0,104.69227087070698,,,,,,0.497151,0.426761,0.461956,63.0254,104.0,,,,,,35.2571,40.5713,34.4074,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1719.ply,-1.0,-1.0,105.34846702360088,,,,,,0.493217,0.417781,0.455499,63.4281,101.0,,,,,,35.0919,40.4641,34.5806,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1681.ply,-1.0,-1.0,93.28783254249089,,,,,,0.497077,0.415369,0.456223,63.1107,90.0,,,,,,35.4105,41.1374,34.8884,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1589.ply,-1.0,-1.0,102.83204340260485,,,,,,0.502281,0.417082,0.459681,63.1108,75.0,,,,,,35.2959,40.7635,34.2766,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1502.ply,-1.0,-1.0,99.62707414781315,,,,,,0.488955,0.397619,0.443287,63.25,67.0,,,,,,35.2816,40.8017,34.4928,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1724.ply,-1.0,-1.0,109.39776143009183,,,,,,0.481579,0.39218,0.436879,63.3762,97.0,,,,,,34.9511,40.526,34.2205,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1637.ply,-1.0,-1.0,93.85678018104012,,,,,,0.487247,0.386654,0.43695,63.1508,97.0,,,,,,35.9301,41.172,34.8637,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1575.ply,-1.0,-1.0,96.53533831278119,,,,,,0.499031,0.415651,0.457341,63.4382,108.0,,,,,,35.3301,41.0033,34.6013,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1466.ply,-1.0,-1.0,101.31467683768935,,,,,,0.464062,0.387364,0.425713,63.4824,132.0,,,,,,35.6251,41.1344,34.8066,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1640.ply,-1.0,-1.0,93.15674493652074,,,,,,0.48102,0.399355,0.440187,63.1198,134.0,,,,,,35.7722,41.2046,34.7437,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1548.ply,-1.0,-1.0,94.62362507396061,,,,,,0.484696,0.421435,0.453066,63.1252,116.0,,,,,,35.3255,40.7061,34.4826,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1661.ply,-1.0,-1.0,91.51665541271583,,,,,,0.492871,0.41205,0.452461,63.2017,90.0,,,,,,35.7689,41.5056,34.8404,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1554.ply,-1.0,-1.0,91.78862152144497,,,,,,0.518916,0.442351,0.480633,63.2934,94.0,,,,,,34.9314,40.5924,34.5812,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1569.ply,-1.0,-1.0,99.97878691214,,,,,,0.474572,0.39384,0.434206,63.3662,138.0,,,,,,35.3943,41.0307,34.4346,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1492.ply,-1.0,-1.0,91.38537956888473,,,,,,0.500238,0.437959,0.469099,63.0684,153.0,,,,,,34.8483,40.2264,34.2741,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1581.ply,-1.0,-1.0,97.21318498722627,,,,,,0.49046,0.41711,0.453785,63.2419,104.0,,,,,,35.4962,40.8414,34.7246,
