pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1193.ply,-1.0,-1.0,43.552911823845385,,,,,,2.39155,1.41471,1.90313,57.3328,67.0,,,,,,32.3232,44.2356,43.872,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1262.ply,-1.0,-1.0,43.453684746676785,,,,,,2.42401,1.51401,1.96901,57.1065,186.0,,,,,,32.944,44.6378,44.2234,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1009.ply,-1.0,-1.0,44.73894244363898,,,,,,2.33805,1.40004,1.86904,57.4819,45.0,,,,,,32.5417,44.5064,44.3366,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1288.ply,-1.0,-1.0,42.23980040094557,,,,,,2.45256,1.51217,1.98237,57.1626,100.0,,,,,,32.3921,44.3851,44.3167,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1100.ply,-1.0,-1.0,44.58541896428713,,,,,,2.37659,1.44991,1.91325,57.5149,62.0,,,,,,33.1236,44.6695,44.5579,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1179.ply,-1.0,-1.0,44.19571270583545,,,,,,2.41141,1.4706,1.94101,57.2402,57.0,,,,,,32.6075,44.533,44.0869,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1070.ply,-1.0,-1.0,44.23502858747743,,,,,,2.41551,1.42592,1.92071,57.4434,123.0,,,,,,33.6021,44.84,44.4833,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1161.ply,-1.0,-1.0,44.00868850593605,,,,,,2.38587,1.41968,1.90277,57.253,158.0,,,,,,32.9091,44.5727,44.0822,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1068.ply,-1.0,-1.0,44.73095087250806,,,,,,2.40492,1.46671,1.93581,57.4281,46.0,,,,,,33.2844,44.8512,44.0815,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1290.ply,-1.0,-1.0,42.46898444982644,,,,,,2.40941,1.50429,1.95685,57.2048,170.0,,,,,,32.2842,44.3436,44.3041,
